site,species,rt_minutes,run_n_peaks,rt_rank_frac,gap_prev_minutes,peaks_within_0p1min,peaks_within_1min,run_rt_span,match1_quality
Rancho,pinusrad,32.164999999999999,28,0.803571,1.228000,0,0,46.527000,76
Rancho,pinusrad,34.802999999999997,28,0.839286,2.638000,0,0,46.527000,87
Rancho,pinusrad,48.040999999999997,28,0.875000,13.238000,0,3,46.527000,90
Rancho,pinusrad,48.173000000000002,28,0.910714,0.132000,0,3,46.527000,92
Rancho,pinusrad,48.332000000000001,28,0.946429,0.159000,0,3,46.527000,52
Rancho,pinusrad,48.591999999999999,28,0.982143,0.260000,0,3,46.527000,53
Rancho,pinusrad,2.0659999999999998,6,0.083333,2.066000,0,2,2.738000,90
Rancho,pinusrad,2.2069999999999999,6,0.250000,0.141000,0,3,2.738000,5
Rancho,pinusrad,2.992,6,0.416667,0.785000,0,4,2.738000,90
Rancho,pinusrad,3.1440000000000001,6,0.583333,0.152000,0,3,2.738000,9
Rancho,pinusrad,3.7440000000000002,6,0.750000,0.600000,0,2,2.738000,83
Rancho,pinusrad,4.8040000000000003,6,0.916667,1.060000,0,0,2.738000,90
Rancho,pinusrad,2.0670000000000002,14,0.035714,2.067000,0,2,45.341000,90
Rancho,pinusrad,2.2389999999999999,14,0.107143,0.172000,0,3,45.341000,50
Rancho,pinusrad,2.9940000000000002,14,0.178571,0.755000,0,3,45.341000,91
Rancho,pinusrad,3.145,14,0.250000,0.151000,0,2,45.341000,10
Rancho,pinusrad,4.8049999999999997,14,0.321429,1.660000,0,1,45.341000,83
Rancho,pinusrad,5.6719999999999997,14,0.392857,0.867000,0,1,45.341000,72
Rancho,pinusrad,8.8409999999999993,14,0.464286,3.169000,0,0,45.341000,83
Rancho,pinusrad,18.826000000000001,14,0.535714,9.985000,0,0,45.341000,91
Rancho,pinusrad,20.984000000000002,14,0.607143,2.158000,0,1,45.341000,90
Rancho,pinusrad,21.7,14,0.678571,0.716000,0,1,45.341000,93
Rancho,pinusrad,27.632000000000001,14,0.750000,5.932000,0,0,45.341000,94
Rancho,pinusrad,29.582999999999998,14,0.821429,1.951000,0,0,45.341000,64
Rancho,pinusrad,47.204000000000001,14,0.892857,17.621000,0,1,45.341000,43
Rancho,pinusrad,47.408000000000001,14,0.964286,0.204000,0,1,45.341000,50
Rancho,pinusrad,2.0720000000000001,30,0.016667,2.072000,0,2,47.607000,90
Rancho,pinusrad,2.2050000000000001,30,0.050000,0.133000,0,2,47.607000,5
Rancho,pinusrad,2.9329999999999998,30,0.083333,0.728000,0,4,47.607000,91
Rancho,pinusrad,3.2410000000000001,30,0.116667,0.308000,0,2,47.607000,80
Rancho,pinusrad,3.7280000000000002,30,0.150000,0.487000,0,2,47.607000,83
Rancho,pinusrad,4.7990000000000004,30,0.183333,1.071000,0,1,47.607000,86
Rancho,pinusrad,5.6020000000000003,30,0.216667,0.803000,0,1,47.607000,40
Rancho,pinusrad,8.8019999999999996,30,0.250000,3.200000,0,1,47.607000,78
Rancho,pinusrad,9.2379999999999995,30,0.283333,0.436000,0,1,47.607000,22
Rancho,pinusrad,16.678000000000001,30,0.316667,7.440000,0,0,47.607000,91
Rancho,pinusrad,18.68,30,0.350000,2.002000,0,0,47.607000,86
Rancho,pinusrad,20.911000000000001,30,0.383333,2.231000,0,1,47.607000,95
Rancho,pinusrad,21.638999999999999,30,0.416667,0.728000,0,1,47.607000,95
Rancho,pinusrad,24.837,30,0.450000,3.198000,0,0,47.607000,93
Rancho,pinusrad,26.276,30,0.483333,1.439000,0,2,47.607000,94
Rancho,pinusrad,26.62,30,0.516667,0.344000,0,3,47.607000,91
Rancho,pinusrad,27.096,30,0.550000,0.476000,0,3,47.607000,91
Rancho,pinusrad,27.506,30,0.583333,0.410000,0,2,47.607000,94
Rancho,pinusrad,28.710999999999999,30,0.616667,1.205000,0,2,47.607000,83
Rancho,pinusrad,28.99,30,0.650000,0.279000,0,2,47.607000,81
Rancho,pinusrad,29.565000000000001,30,0.683333,0.575000,0,2,47.607000,94
Rancho,pinusrad,30.934000000000001,30,0.716667,1.369000,0,0,47.607000,90
Rancho,pinusrad,32.158999999999999,30,0.750000,1.225000,0,0,47.607000,64
Rancho,pinusrad,34.792999999999999,30,0.783333,2.634000,0,0,47.607000,95
Rancho,pinusrad,41.743000000000002,30,0.816667,6.950000,0,0,47.607000,72
Rancho,pinusrad,46.454000000000001,30,0.850000,4.711000,0,2,47.607000,53
Rancho,pinusrad,47.189,30,0.883333,0.735000,0,3,47.607000,90
Rancho,pinusrad,47.389000000000003,30,0.916667,0.200000,0,3,47.607000,90
Rancho,pinusrad,47.655000000000001,30,0.950000,0.266000,0,2,47.607000,53
Rancho,pinusrad,49.679000000000002,30,0.983333,2.024000,0,0,47.607000,97
Rancho,quercusagri,2.0649999999999999,9,0.055556,2.065000,0,1,44.850000,90
Rancho,quercusagri,2.988,9,0.166667,0.923000,0,3,44.850000,81
Rancho,quercusagri,3.24,9,0.277778,0.252000,0,2,44.850000,90
Rancho,quercusagri,3.7309999999999999,9,0.388889,0.491000,0,2,44.850000,83
Rancho,quercusagri,4.7990000000000004,9,0.500000,1.068000,0,0,44.850000,90
Rancho,quercusagri,5.9130000000000003,9,0.611111,1.114000,0,0,44.850000,91
Rancho,quercusagri,10.156000000000001,9,0.722222,4.243000,0,0,44.850000,50
Rancho,quercusagri,29.57,9,0.833333,19.414000,0,0,44.850000,94
Rancho,quercusagri,46.914999999999999,9,0.944444,17.345000,0,0,44.850000,90
Rancho,quercusagri,2.0739999999999998,13,0.038462,2.074000,0,1,47.748000,90
Rancho,quercusagri,2.992,13,0.115385,0.918000,0,4,47.748000,91
Rancho,quercusagri,3.141,13,0.192308,0.149000,1,3,47.748000,10
Rancho,quercusagri,3.24,13,0.269231,0.099000,1,3,47.748000,86
Rancho,quercusagri,3.7309999999999999,13,0.346154,0.491000,0,3,47.748000,83
Rancho,quercusagri,4.8029999999999999,13,0.423077,1.072000,0,0,47.748000,90
Rancho,quercusagri,5.9260000000000002,13,0.500000,1.123000,0,0,47.748000,90
Rancho,quercusagri,8.84,13,0.576923,2.914000,0,0,47.748000,83
Rancho,quercusagri,18.847000000000001,13,0.653846,10.007000,0,0,47.748000,91
Rancho,quercusagri,20.984999999999999,13,0.730769,2.138000,0,0,47.748000,94
Rancho,quercusagri,27.646999999999998,13,0.807692,6.662000,0,0,47.748000,94
Rancho,quercusagri,29.591999999999999,13,0.884615,1.945000,0,0,47.748000,91
Rancho,quercusagri,49.822000000000003,13,0.961538,20.230000,0,0,47.748000,11
Rancho,quercusagri,2.0750000000000002,11,0.045455,2.075000,0,2,27.506000,90
Rancho,quercusagri,2.8250000000000002,11,0.136364,0.750000,0,5,27.506000,72
Rancho,quercusagri,2.9929999999999999,11,0.227273,0.168000,0,5,27.506000,91
Rancho,quercusagri,3.1429999999999998,11,0.318182,0.150000,0,4,27.506000,12
Rancho,quercusagri,3.2469999999999999,11,0.409091,0.104000,0,4,27.506000,86
Rancho,quercusagri,3.734,11,0.500000,0.487000,0,4,27.506000,78
Rancho,quercusagri,4.806,11,0.590909,1.072000,0,0,27.506000,90
Rancho,quercusagri,5.9450000000000003,11,0.681818,1.139000,0,0,27.506000,91
Rancho,quercusagri,8.8450000000000006,11,0.772727,2.900000,0,0,27.506000,74
Rancho,quercusagri,18.84,11,0.863636,9.995000,0,0,27.506000,90
Rancho,quercusagri,29.581,11,0.954545,10.741000,0,0,27.506000,91
Rancho,quercusagri,2.0760000000000001,16,0.031250,2.076000,0,2,47.743000,91
Rancho,quercusagri,2.8159999999999998,16,0.093750,0.740000,0,4,47.743000,56
Rancho,quercusagri,2.9910000000000001,16,0.156250,0.175000,0,4,47.743000,91
Rancho,quercusagri,3.2440000000000002,16,0.218750,0.253000,0,3,47.743000,90
Rancho,quercusagri,3.7309999999999999,16,0.281250,0.487000,0,3,47.743000,72
Rancho,quercusagri,4.8040000000000003,16,0.343750,1.073000,0,0,47.743000,90
Rancho,quercusagri,5.9269999999999996,16,0.406250,1.123000,0,0,47.743000,91
Rancho,quercusagri,8.7970000000000006,16,0.468750,2.870000,0,0,47.743000,59
Rancho,quercusagri,10.141999999999999,16,0.531250,1.345000,0,0,47.743000,53
Rancho,quercusagri,18.763999999999999,16,0.593750,8.622000,0,0,47.743000,91
Rancho,quercusagri,27.085000000000001,16,0.656250,8.321000,0,1,47.743000,78
Rancho,quercusagri,27.628,16,0.718750,0.543000,0,1,47.743000,94
Rancho,quercusagri,29.550999999999998,16,0.781250,1.923000,0,0,47.743000,72
Rancho,quercusagri,48.701000000000001,16,0.843750,19.150000,0,1,47.743000,36
Rancho,quercusagri,49.036000000000001,16,0.906250,0.335000,0,2,47.743000,60
Rancho,quercusagri,49.819000000000003,16,0.968750,0.783000,0,1,47.743000,95
Sagehen,arcpat,1.7090000000000001,19,0.026316,1.709000,0,2,48.503000,9
Sagehen,arcpat,2.0550000000000002,19,0.078947,0.346000,0,3,48.503000,90
Sagehen,arcpat,2.2280000000000002,19,0.131579,0.173000,0,4,48.503000,9
Sagehen,arcpat,2.976,19,0.184211,0.748000,0,5,48.503000,80
Sagehen,arcpat,3.1259999999999999,19,0.236842,0.150000,0,4,48.503000,28
Sagehen,arcpat,3.3610000000000002,19,0.289474,0.235000,0,3,48.503000,45
Sagehen,arcpat,3.7269999999999999,19,0.342105,0.366000,0,3,48.503000,83
Sagehen,arcpat,4.7640000000000002,19,0.394737,1.037000,0,1,48.503000,90
Sagehen,arcpat,5.6260000000000003,19,0.447368,0.862000,0,1,48.503000,10
Sagehen,arcpat,20.824000000000002,19,0.500000,15.198000,0,0,48.503000,93
Sagehen,arcpat,27.449000000000002,19,0.552632,6.625000,0,0,48.503000,94
Sagehen,arcpat,28.841999999999999,19,0.605263,1.393000,0,0,48.503000,90
Sagehen,arcpat,46.195999999999998,19,0.657895,17.354000,0,1,48.503000,70
Sagehen,arcpat,46.673999999999999,19,0.710526,0.478000,0,2,48.503000,94
Sagehen,arcpat,47.284999999999997,19,0.763158,0.611000,0,2,48.503000,74
Sagehen,arcpat,47.78,19,0.815789,0.495000,0,1,48.503000,53
Sagehen,arcpat,49.298999999999999,19,0.868421,1.519000,0,2,48.503000,89
Sagehen,arcpat,49.634,19,0.921053,0.335000,0,2,48.503000,96
Sagehen,arcpat,50.212000000000003,19,0.973684,0.578000,0,2,48.503000,93
Sagehen,arcpat,1.772,23,0.021739,1.772000,0,3,48.033000,9
Sagehen,arcpat,2.0569999999999999,23,0.065217,0.285000,0,5,48.033000,90
Sagehen,arcpat,2.1949999999999998,23,0.108696,0.138000,0,6,48.033000,7
Sagehen,arcpat,2.4319999999999999,23,0.152174,0.237000,0,7,48.033000,35
Sagehen,arcpat,2.8130000000000002,23,0.195652,0.381000,0,7,48.033000,80
Sagehen,arcpat,2.9780000000000002,23,0.239130,0.165000,0,7,48.033000,91
Sagehen,arcpat,3.1240000000000001,23,0.282609,0.146000,0,6,48.033000,14
Sagehen,arcpat,3.3690000000000002,23,0.326087,0.245000,0,5,48.033000,72
Sagehen,arcpat,3.7240000000000002,23,0.369565,0.355000,0,4,48.033000,83
Sagehen,arcpat,4.7679999999999998,23,0.413043,1.044000,0,0,48.033000,91
Sagehen,arcpat,20.832000000000001,23,0.456522,16.064000,0,0,48.033000,94
Sagehen,arcpat,26.167999999999999,23,0.500000,5.336000,0,0,48.033000,81
Sagehen,arcpat,27.454000000000001,23,0.543478,1.286000,0,0,48.033000,95
Sagehen,arcpat,28.54,23,0.586957,1.086000,0,1,48.033000,35
Sagehen,arcpat,28.847999999999999,23,0.630435,0.308000,0,1,48.033000,64
Sagehen,arcpat,46.198999999999998,23,0.673913,17.351000,0,1,48.033000,59
Sagehen,arcpat,47.151000000000003,23,0.717391,0.952000,0,2,48.033000,43
Sagehen,arcpat,48.000999999999998,23,0.760870,0.850000,0,4,48.033000,38
Sagehen,arcpat,48.305,23,0.804348,0.304000,0,4,48.033000,38
Sagehen,arcpat,48.816000000000003,23,0.847826,0.511000,0,5,48.033000,97
Sagehen,arcpat,48.987000000000002,23,0.891304,0.171000,0,5,48.033000,94
Sagehen,arcpat,49.301000000000002,23,0.934783,0.314000,0,4,48.033000,96
Sagehen,arcpat,49.805,23,0.978261,0.504000,0,3,48.033000,99
Sagehen,arcpat,1.778,9,0.055556,1.778000,0,2,47.896000,9
Sagehen,arcpat,2.0249999999999999,9,0.166667,0.247000,0,4,47.896000,78
Sagehen,arcpat,2.2010000000000001,9,0.277778,0.176000,0,5,47.896000,5
Sagehen,arcpat,2.8159999999999998,9,0.388889,0.615000,0,4,47.896000,10
Sagehen,arcpat,2.9790000000000001,9,0.500000,0.163000,0,4,47.896000,90
Sagehen,arcpat,3.1280000000000001,9,0.611111,0.149000,0,3,47.896000,9
Sagehen,arcpat,4.7679999999999998,9,0.722222,1.640000,0,0,47.896000,90
Sagehen,arcpat,48.996000000000002,9,0.833333,44.228000,0,1,47.896000,72
Sagehen,arcpat,49.673999999999999,9,0.944444,0.678000,0,1,47.896000,93
Sagehen,arcpat,1.78,9,0.055556,1.780000,0,3,47.875000,43
Sagehen,arcpat,2.016,9,0.166667,0.236000,1,4,47.875000,78
Sagehen,arcpat,2.0539999999999998,9,0.277778,0.038000,1,4,47.875000,90
Sagehen,arcpat,2.1960000000000002,9,0.388889,0.142000,0,4,47.875000,43
Sagehen,arcpat,2.98,9,0.500000,0.784000,0,3,47.875000,86
Sagehen,arcpat,47.151000000000003,9,0.611111,44.171000,0,1,47.875000,72
Sagehen,arcpat,47.319000000000003,9,0.722222,0.168000,0,1,47.875000,27
Sagehen,arcpat,49.317999999999998,9,0.833333,1.999000,0,1,47.875000,93
Sagehen,arcpat,49.655000000000001,9,0.944444,0.337000,0,1,47.875000,96
Sagehen,arcpat,14.843999999999999,5,0.100000,14.844000,0,0,34.305000,4
Sagehen,arcpat,47.744,5,0.300000,32.900000,0,2,34.305000,56
Sagehen,arcpat,47.99,5,0.500000,0.246000,1,2,34.305000,43
Sagehen,arcpat,48.088999999999999,5,0.700000,0.099000,1,2,34.305000,74
Sagehen,arcpat,49.149000000000001,5,0.900000,1.060000,0,0,34.305000,86
Sagehen,pinuscon,1.7849999999999999,26,0.019231,1.785000,0,2,47.886000,7
Sagehen,pinuscon,2.0630000000000002,26,0.057692,0.278000,0,4,47.886000,90
Sagehen,pinuscon,2.198,26,0.096154,0.135000,0,5,47.886000,5
Sagehen,pinuscon,2.8109999999999999,26,0.134615,0.613000,0,5,47.886000,90
Sagehen,pinuscon,2.9790000000000001,26,0.173077,0.168000,0,5,47.886000,91
Sagehen,pinuscon,3.1230000000000002,26,0.211538,0.144000,0,4,47.886000,9
Sagehen,pinuscon,3.734,26,0.250000,0.611000,0,3,47.886000,90
Sagehen,pinuscon,4.7649999999999997,26,0.288462,1.031000,0,1,47.886000,90
Sagehen,pinuscon,5.6029999999999998,26,0.326923,0.838000,0,2,47.886000,40
Sagehen,pinuscon,5.9370000000000003,26,0.365385,0.334000,0,1,47.886000,52
Sagehen,pinuscon,20.824999999999999,26,0.403846,14.888000,0,1,47.886000,95
Sagehen,pinuscon,21.545999999999999,26,0.442308,0.721000,0,1,47.886000,83
Sagehen,pinuscon,24.725999999999999,26,0.480769,3.180000,0,0,47.886000,90
Sagehen,pinuscon,27.364999999999998,26,0.519231,2.639000,1,1,47.886000,94
Sagehen,pinuscon,27.364999999999998,26,0.557692,0.000000,1,1,47.886000,95
Sagehen,pinuscon,28.573,26,0.596154,1.208000,1,3,47.886000,49
Sagehen,pinuscon,28.573,26,0.634615,0.000000,1,3,47.886000,53
Sagehen,pinuscon,28.844000000000001,26,0.673077,0.271000,1,3,47.886000,95
Sagehen,pinuscon,28.844000000000001,26,0.711538,0.000000,1,3,47.886000,95
Sagehen,pinuscon,30.736000000000001,26,0.750000,1.892000,0,0,47.886000,90
Sagehen,pinuscon,46.887999999999998,26,0.788462,16.152000,0,0,47.886000,86
Sagehen,pinuscon,48,26,0.826923,1.112000,0,3,47.886000,53
Sagehen,pinuscon,48.3,26,0.865385,0.300000,0,3,47.886000,46
Sagehen,pinuscon,48.558999999999997,26,0.903846,0.259000,0,3,47.886000,50
Sagehen,pinuscon,48.768999999999998,26,0.942308,0.210000,0,4,47.886000,43
Sagehen,pinuscon,49.670999999999999,26,0.980769,0.902000,0,1,47.886000,83
Sagehen,pinuscon,1.7909999999999999,4,0.125000,1.791000,0,1,2.988000,4
Sagehen,pinuscon,2.19,4,0.375000,0.399000,0,2,2.988000,5
Sagehen,pinuscon,2.9769999999999999,4,0.625000,0.787000,0,1,2.988000,87
Sagehen,pinuscon,4.7789999999999999,4,0.875000,1.802000,0,0,2.988000,91
Sagehen,pinuscon,2.036,25,0.020000,2.036000,0,4,47.626000,91
Sagehen,pinuscon,2.2850000000000001,25,0.060000,0.249000,0,5,47.626000,53
Sagehen,pinuscon,2.766,25,0.100000,0.481000,1,6,47.626000,56
Sagehen,pinuscon,2.8340000000000001,25,0.140000,0.068000,2,6,47.626000,90
Sagehen,pinuscon,2.9089999999999998,25,0.180000,0.075000,1,6,47.626000,91
Sagehen,pinuscon,3.157,25,0.220000,0.248000,0,5,47.626000,86
Sagehen,pinuscon,3.6970000000000001,25,0.260000,0.540000,0,5,47.626000,90
Sagehen,pinuscon,4.6959999999999997,25,0.300000,0.999000,0,2,47.626000,90
Sagehen,pinuscon,5.6379999999999999,25,0.340000,0.942000,0,2,47.626000,42
Sagehen,pinuscon,5.9649999999999999,25,0.380000,0.327000,0,1,47.626000,68
Sagehen,pinuscon,9.2110000000000003,25,0.420000,3.246000,0,0,47.626000,33
Sagehen,pinuscon,20.756,25,0.460000,11.545000,0,0,47.626000,87
Sagehen,pinuscon,26.103000000000002,25,0.500000,5.347000,0,0,47.626000,91
Sagehen,pinuscon,27.388999999999999,25,0.540000,1.286000,0,0,47.626000,94
Sagehen,pinuscon,28.797999999999998,25,0.580000,1.409000,0,0,47.626000,70
Sagehen,pinuscon,30.728000000000002,25,0.620000,1.930000,0,0,47.626000,90
Sagehen,pinuscon,46.06,25,0.660000,15.332000,0,1,47.626000,72
Sagehen,pinuscon,46.883000000000003,25,0.700000,0.823000,0,4,47.626000,87
Sagehen,pinuscon,47.151000000000003,25,0.740000,0.268000,0,4,47.626000,38
Sagehen,pinuscon,47.277999999999999,25,0.780000,0.127000,0,4,47.626000,52
Sagehen,pinuscon,47.506,25,0.820000,0.228000,0,4,47.626000,81
Sagehen,pinuscon,48,25,0.860000,0.494000,0,4,47.626000,49
Sagehen,pinuscon,48.509,25,0.900000,0.509000,0,2,47.626000,80
Sagehen,pinuscon,49.319000000000003,25,0.940000,0.810000,0,2,47.626000,91
Sagehen,pinuscon,49.661999999999999,25,0.980000,0.343000,0,1,47.626000,92
Sagehen,pinuscon,2.0550000000000002,7,0.071429,2.055000,0,2,47.609000,91
Sagehen,pinuscon,2.1989999999999998,7,0.214286,0.144000,0,2,47.609000,5
Sagehen,pinuscon,2.98,7,0.357143,0.781000,0,3,47.609000,91
Sagehen,pinuscon,3.7349999999999999,7,0.500000,0.755000,0,1,47.609000,83
Sagehen,pinuscon,4.7690000000000001,7,0.642857,1.034000,0,0,47.609000,90
Sagehen,pinuscon,49.22,7,0.785714,44.451000,0,1,47.609000,50
Sagehen,pinuscon,49.664000000000001,7,0.928571,0.444000,0,1,47.609000,95
Sagehen,pinuscon,2.06,11,0.045455,2.060000,0,4,47.577000,86
Sagehen,pinuscon,2.2050000000000001,11,0.136364,0.145000,0,5,47.577000,5
Sagehen,pinuscon,2.3180000000000001,11,0.227273,0.113000,0,5,47.577000,7
Sagehen,pinuscon,2.82,11,0.318182,0.502000,0,6,47.577000,7
Sagehen,pinuscon,2.984,11,0.409091,0.164000,0,6,47.577000,90
Sagehen,pinuscon,3.133,11,0.500000,0.149000,0,5,47.577000,14
Sagehen,pinuscon,3.7429999999999999,11,0.590909,0.610000,0,3,47.577000,83
Sagehen,pinuscon,4.7729999999999997,11,0.681818,1.030000,0,0,47.577000,90
Sagehen,pinuscon,47.463000000000001,11,0.772727,42.690000,0,0,47.577000,47
Sagehen,pinuscon,49.274000000000001,11,0.863636,1.811000,0,1,47.577000,96
Sagehen,pinuscon,49.637,11,0.954545,0.363000,0,1,47.577000,64
Sagehen,pinuscon,2.0699999999999998,21,0.023810,2.070000,0,3,47.758000,90
Sagehen,pinuscon,2.2160000000000002,21,0.071429,0.146000,0,4,47.758000,9
Sagehen,pinuscon,2.8039999999999998,21,0.119048,0.588000,0,6,47.758000,9
Sagehen,pinuscon,2.9790000000000001,21,0.166667,0.175000,0,6,47.758000,90
Sagehen,pinuscon,3.1240000000000001,21,0.214286,0.145000,0,5,47.758000,10
Sagehen,pinuscon,3.2280000000000002,21,0.261905,0.104000,0,4,47.758000,90
Sagehen,pinuscon,3.7229999999999999,21,0.309524,0.495000,0,4,47.758000,90
Sagehen,pinuscon,4.7699999999999996,21,0.357143,1.047000,0,1,47.758000,90
Sagehen,pinuscon,5.5890000000000004,21,0.404762,0.819000,0,2,47.758000,42
Sagehen,pinuscon,5.9509999999999996,21,0.452381,0.362000,0,1,47.758000,90
Sagehen,pinuscon,8.8019999999999996,21,0.500000,2.851000,0,0,47.758000,83
Sagehen,pinuscon,20.818999999999999,21,0.547619,12.017000,0,0,47.758000,94
Sagehen,pinuscon,26.166,21,0.595238,5.347000,0,0,47.758000,87
Sagehen,pinuscon,27.45,21,0.642857,1.284000,0,0,47.758000,94
Sagehen,pinuscon,28.846,21,0.690476,1.396000,0,0,47.758000,93
Sagehen,pinuscon,30.774999999999999,21,0.738095,1.929000,0,0,47.758000,93
Sagehen,pinuscon,47.292999999999999,21,0.785714,16.518000,0,1,47.758000,90
Sagehen,pinuscon,47.997,21,0.833333,0.704000,0,1,47.758000,70
Sagehen,pinuscon,49.33,21,0.880952,1.333000,0,2,47.758000,46
Sagehen,pinuscon,49.665999999999997,21,0.928571,0.336000,0,2,47.758000,84
Sagehen,pinuscon,49.828000000000003,21,0.976190,0.162000,0,2,47.758000,96
Sagehen,pinuscon,2.0699999999999998,40,0.012500,2.070000,0,4,48.256000,90
Sagehen,pinuscon,2.1989999999999998,40,0.037500,0.129000,0,5,48.256000,9
Sagehen,pinuscon,2.3330000000000002,40,0.062500,0.134000,0,6,48.256000,50
Sagehen,pinuscon,2.8010000000000002,40,0.087500,0.468000,0,7,48.256000,90
Sagehen,pinuscon,2.9769999999999999,40,0.112500,0.176000,0,7,48.256000,91
Sagehen,pinuscon,3.1110000000000002,40,0.137500,0.134000,0,6,48.256000,35
Sagehen,pinuscon,3.2240000000000002,40,0.162500,0.113000,0,5,48.256000,90
Sagehen,pinuscon,3.726,40,0.187500,0.502000,0,4,48.256000,83
Sagehen,pinuscon,4.76,40,0.212500,1.034000,0,1,48.256000,90
Sagehen,pinuscon,5.4649999999999999,40,0.237500,0.705000,0,2,48.256000,56
Sagehen,pinuscon,5.9610000000000003,40,0.262500,0.496000,0,1,48.256000,80
Sagehen,pinuscon,7.68,40,0.287500,1.719000,0,0,48.256000,90
Sagehen,pinuscon,9.2040000000000006,40,0.312500,1.524000,0,0,48.256000,28
Sagehen,pinuscon,19.501000000000001,40,0.337500,10.297000,0,0,48.256000,86
Sagehen,pinuscon,20.821999999999999,40,0.362500,1.321000,0,2,48.256000,94
Sagehen,pinuscon,21.544,40,0.387500,0.722000,0,2,48.256000,90
Sagehen,pinuscon,21.704000000000001,40,0.412500,0.160000,0,2,48.256000,64
Sagehen,pinuscon,25.692,40,0.437500,3.988000,0,2,48.256000,39
Sagehen,pinuscon,26.137,40,0.462500,0.445000,0,2,48.256000,94
Sagehen,pinuscon,26.47,40,0.487500,0.333000,0,3,48.256000,62
Sagehen,pinuscon,27.442,40,0.512500,0.972000,0,1,48.256000,95
Sagehen,pinuscon,28.562000000000001,40,0.537500,1.120000,0,2,48.256000,93
Sagehen,pinuscon,28.826000000000001,40,0.562500,0.264000,0,2,48.256000,94
Sagehen,pinuscon,29.408999999999999,40,0.587500,0.583000,0,2,48.256000,94
Sagehen,pinuscon,30.724,40,0.612500,1.315000,0,0,48.256000,91
Sagehen,pinuscon,32.011000000000003,40,0.637500,1.287000,0,0,48.256000,64
Sagehen,pinuscon,34.65,40,0.662500,2.639000,0,0,48.256000,90
Sagehen,pinuscon,41.03,40,0.687500,6.380000,0,0,48.256000,90
Sagehen,pinuscon,46.036999999999999,40,0.712500,5.007000,0,1,48.256000,95
Sagehen,pinuscon,46.883000000000003,40,0.737500,0.846000,0,3,48.256000,87
Sagehen,pinuscon,47.280999999999999,40,0.762500,0.398000,0,3,48.256000,62
Sagehen,pinuscon,47.7,40,0.787500,0.419000,0,4,48.256000,98
Sagehen,pinuscon,47.997,40,0.812500,0.297000,0,3,48.256000,60
Sagehen,pinuscon,48.7,40,0.837500,0.703000,0,5,48.256000,90
Sagehen,pinuscon,49.125,40,0.862500,0.425000,1,4,48.256000,86
Sagehen,pinuscon,49.223999999999997,40,0.887500,0.099000,1,5,48.256000,45
Sagehen,pinuscon,49.658999999999999,40,0.912500,0.435000,0,6,48.256000,96
Sagehen,pinuscon,49.813000000000002,40,0.937500,0.154000,0,5,48.256000,98
