rt_bin,precursor_mz,rt_seconds,log10_ms1_height,ms1_n_peaks,ms2_n_peaks,ms2_log10_total_intensity,ms2_log10_max_intensity,ms2_frac_top3,n_samples_detected,log10_mean_detected_intensity,log10_max_detected_intensity,confidence_exact
106,411.35316,636.23,4.077004,6,15,5.143368,4.881719,0.827250,14,2.341482,2.785864,0.005
106,591.41856,636.27,4.594724,3,9,5.243288,4.883764,0.763340,11,2.967909,3.337149,0.016
106,251.2344,636.49,4.522575,8,18,5.145100,4.333052,0.383132,5,2.879994,3.296952,0.223
106,311.13806,636.50,4.026125,2,141,6.362817,5.798655,0.387076,4,2.258800,2.794880,0.061
106,413.29594,636.75,4.197281,4,4,4.087649,3.575823,0.828823,4,2.769804,3.216708,0.040
106,389.26323,637.33,3.923140,2,13,4.913784,4.491137,0.652510,10,2.240456,2.650552,0.057
106,295.22469,638.64,3.886829,9,11,4.612286,4.124623,0.579125,10,2.019662,2.628157,0.055
106,629.39596,639.00,3.968156,4,11,4.782443,4.188588,0.592994,16,2.317756,2.731930,0.180
106,422.32054,639.11,5.001734,7,11,4.642031,4.007050,0.556858,12,3.282529,3.741897,0.087
106,235.16666,639.16,4.400711,10,7,4.488620,4.069660,0.738851,8,2.848511,3.358057,0.209
106,504.40522,639.54,4.058046,12,15,4.717259,4.215742,0.516514,11,1.994745,2.718051,0.052
106,649.29947,639.57,5.062582,4,138,6.154845,5.125736,0.252841,4,3.082743,3.682800,0.578
106,771.66958,639.58,4.775829,4,9,4.884414,4.520407,0.774338,3,3.334739,3.547434,0.052
106,509.35964,639.58,4.610021,3,22,4.884680,4.215742,0.499636,8,2.569082,3.248720,0.013
106,607.32083,639.58,5.185825,4,113,6.111111,5.125736,0.279629,4,3.270108,3.870822,0.251
106,676.37022,639.59,3.879211,2,105,6.114090,5.125736,0.277717,6,1.855187,2.586548,0.154
106,341.30027,639.62,3.734720,2,11,4.699234,4.088904,0.555791,8,2.126215,2.440096,0.018
106,505.36068,639.65,4.224274,16,21,4.900622,4.088904,0.349562,11,2.426874,2.830876,0.197
106,506.36862,640.08,4.133858,7354,12,4.451242,3.568980,0.350183,9,2.436241,2.719621,0.082
106,757.65534,639.68,3.996074,4,16,4.950351,4.511595,0.620568,10,1.874634,2.745357,0.061
106,500.40434,639.74,4.169968,11,7,4.902872,4.673319,0.824991,14,2.310457,2.841695,0.048
106,797.68661,639.76,4.271842,4,9,4.906852,4.521343,0.814174,3,2.746568,3.030374,0.170
106,537.40791,639.76,4.326541,3,134,6.150255,5.125736,0.255528,2,2.710108,2.966948,0.130
106,644.34639,639.76,5.225568,3,138,6.153589,5.125736,0.253574,5,3.181852,3.874497,0.114
106,598.36936,639.80,4.535927,2,10,4.478749,3.971328,0.569227,14,2.849115,3.474721,0.093
106,469.36402,639.85,3.761778,4,15,4.815161,4.215742,0.586371,7,1.834868,2.439466,0.049
106,301.22162,639.92,3.923607,3,17,4.911932,4.511595,0.668920,10,2.281076,2.523144,0.017
106,647.31544,639.93,5.102434,4,119,6.132314,5.125736,0.266305,5,3.035976,3.730302,0.279
106,731.63703,639.94,4.282622,5,20,5.047951,4.511595,0.495666,3,2.675573,3.014537,0.048
106,409.39332,639.95,4.142076,3,35,5.682334,5.125736,0.565174,12,2.674610,2.964189,0.015
106,594.39374,639.96,4.166726,8,9,4.694123,4.088904,0.562371,13,2.194022,2.917452,0.028
106,337.28361,639.98,3.898341,7,17,5.004046,4.521398,0.550380,3,2.670687,2.853554,0.009
106,511.33391,640.08,4.315970,16,8,4.250088,3.601154,0.578692,3,2.630565,2.979134,0.113
106,437.33113,640.09,3.925828,4,61,6.007271,5.125736,0.355158,3,2.230132,2.680841,0.051
106,569.45808,640.11,3.798651,4,13,4.959232,4.521398,0.610206,5,2.057496,2.567304,0.060
106,787.69283,640.11,4.461198,4,12,4.789270,4.511595,0.723375,8,2.611739,3.324007,0.072
106,752.69864,640.11,4.442950,5,19,4.873786,4.112553,0.428615,4,2.702661,3.189722,0.068
106,520.35828,640.12,3.863501,4,89,5.763971,4.720376,0.169686,6,1.994977,2.560221,0.021
106,623.32014,640.12,4.074816,6,47,5.882107,5.125736,0.423861,3,2.464283,2.935239,0.094
106,327.28526,640.22,4.140194,2,11,4.895066,4.673319,0.774492,11,2.640325,2.979969,0.027
106,413.2958,640.25,4.545060,3,14,4.985266,4.514076,0.534123,13,3.120066,3.399660,0.139
106,726.6823,640.29,4.677972,5,19,4.880269,4.112553,0.422264,3,3.087034,3.424219,0.006
106,611.38647,640.32,3.893484,4,18,5.091847,4.514076,0.466793,9,2.481688,2.930469,0.052
106,554.39608,640.37,4.116276,2,11,4.695367,4.088904,0.553307,11,2.236105,2.872159,0.192
106,535.2884,640.38,4.255031,8,5,4.299945,4.066162,0.824193,10,2.040501,2.998935,0.299
106,429.25579,640.38,4.179264,3,14,4.620521,4.029638,0.501350,9,2.498872,3.136298,0.020
106,708.48087,640.40,4.150142,5,16,4.799802,4.029638,0.424797,10,2.613984,2.884374,0.084
106,713.43762,640.42,3.757624,5,10,4.661722,4.029638,0.583796,11,2.321774,2.511094,0.444
106,771.50847,640.43,4.312177,3,20,5.069678,4.521398,0.494053,4,2.591960,3.082495,0.030
106,766.55133,640.44,4.902873,6,24,5.289660,4.681681,0.491608,7,2.964096,3.699556,0.069
106,393.34625,640.47,3.745543,18,11,4.701152,4.088904,0.553342,11,2.385422,2.612114,0.054
106,237.18217,640.56,4.118595,2,38,5.534174,4.382927,0.206543,11,2.929981,3.286291,0.254
106,581.39576,640.62,4.880127,5,23,5.268525,4.681681,0.533984,13,2.669542,3.652307,0.224
106,531.35785,640.87,3.841735,3,32,5.830803,5.125736,0.420798,12,1.450334,2.355912,0.054
106,355.29433,640.95,4.447003,10,29,5.468848,4.509624,0.297945,5,2.851947,3.020126,0.350
106,189.11194,640.96,3.789016,2,4,4.098427,3.643083,0.818059,3,2.600282,2.665362,0.012
106,730.57286,641.12,4.014521,3,26,5.391613,4.990173,0.528697,9,2.490810,3.004628,0.007
106,429.28782,641.14,4.924796,8,9,4.848114,4.590148,0.792948,5,3.199067,3.877297,0.101
106,625.33692,641.17,5.638988,6,98,6.090224,5.125736,0.293406,5,3.802675,4.495619,0.038
106,611.35429,641.17,5.444201,2,19,5.466317,4.990173,0.638679,3,3.977127,4.453028,0.079
106,411.28169,641.19,5.184691,2,91,5.939097,4.874677,0.163194,10,3.615659,4.234724,0.218
106,529.3429,641.29,3.852846,8,66,5.847450,4.874677,0.201535,11,2.476972,2.977191,0.040
106,319.25684,641.40,4.762679,6,28,5.311019,4.350177,0.315460,4,2.923301,3.521740,0.048
106,395.2892,641.40,3.849112,7,12,4.501007,3.823711,0.417036,8,2.225175,2.807229,0.003
106,730.53693,641.41,4.446848,17,44,5.243349,4.366707,0.307244,12,2.746614,3.217183,0.109
106,429.28709,641.66,4.935759,5404,13,4.786097,4.029638,0.438416,12,3.005778,3.395712,0.020
106,633.30185,641.55,5.126456,6,13,5.150164,4.842577,0.728671,10,2.769674,3.764375,0.160
106,686.563,641.66,3.789087,7,7,4.254803,3.714691,0.580924,12,1.940717,2.567185,0.108
106,508.35625,641.66,4.441852,5404,11,4.449264,3.854073,0.518234,10,2.599065,3.283917,0.036
106,660.38296,641.67,3.907358,7,9,4.323054,3.546957,0.492729,5,2.083921,2.628011,0.153
106,559.41556,641.70,4.211121,6,25,5.317877,4.681681,0.476625,3,2.522681,2.971063,0.068
106,489.33441,641.81,4.294466,9,20,5.171351,4.681681,0.541803,13,2.375744,2.985207,0.028
106,499.38832,641.83,5.144263,4,31,5.558798,5.240428,0.673266,11,2.952876,3.918678,0.040
106,537.38239,641.85,3.741939,10,19,4.961194,4.300643,0.500937,9,1.958656,2.532437,0.025
106,665.32777,641.88,4.323046,7,32,5.475988,4.789659,0.413531,2,2.795203,2.995524,0.106
106,481.34099,641.93,3.788522,2,8,4.336719,3.818956,0.605519,13,1.989025,2.515118,0.045
106,756.54314,641.93,3.699231,2,94,5.938035,4.874677,0.163594,4,2.306762,2.735691,0.083
106,287.26894,641.98,4.746868,9,23,4.962173,4.269707,0.399222,10,2.968834,3.561029,0.042
107,784.60342,642.11,4.331427,4,4,3.971453,3.543691,0.877956,12,2.172990,3.071945,0.014
107,461.4114,642.13,4.519040,3,30,5.557814,5.240428,0.674793,10,2.749752,3.478581,0.048
107,599.38852,642.21,4.214314,10,24,4.970732,4.269707,0.391432,6,2.134913,2.806907,0.141
107,490.38241,642.36,3.958468,3,155,6.007399,4.606445,0.105503,10,2.617308,2.944224,0.030
107,303.22794,642.39,5.077731,22,55,5.774689,4.869257,0.286186,11,3.651483,4.219779,0.046
107,439.3713,642.52,4.365675,10,19,5.308185,4.990173,0.627654,10,2.630266,3.158919,0.021
107,600.40636,642.53,5.273464,7,31,5.219240,4.720376,0.484533,13,3.440058,4.092272,0.206
107,203.17655,642.53,5.166726,8,87,5.866307,4.869257,0.231756,11,3.678320,4.117262,0.018
107,608.44217,642.58,3.864214,3,12,4.468648,3.854073,0.469425,11,2.366501,2.652629,0.002
107,524.38635,642.64,4.350054,3,38,5.709687,4.558744,0.189330,16,3.038727,3.541967,0.597
107,576.44505,642.64,4.038223,4,27,5.339223,4.681681,0.453765,10,1.973716,2.802794,0.076
107,603.32443,642.73,4.791410,5,11,4.986087,4.673319,0.673632,9,3.259478,3.718170,0.238
107,638.2951,642.77,3.879153,2,66,6.573064,6.099624,0.600758,2,2.275367,2.573980,0.450
107,219.17146,642.83,4.921946,7,90,5.881287,4.869257,0.223898,10,3.641420,4.121697,0.076
107,590.38795,642.83,3.835183,16,13,4.506788,3.777050,0.436643,5,2.198700,2.524256,0.227
107,658.43478,642.83,3.811575,6,55,6.567279,6.099624,0.608813,6,1.946704,2.702352,0.036
107,455.34537,642.93,3.940666,2,119,5.952526,4.535584,0.111976,13,2.321720,2.881293,0.027
107,415.24307,642.96,3.799134,4,38,5.489810,4.432688,0.237356,13,2.120434,2.756713,0.349
107,441.36618,642.97,4.321184,9,74,5.811058,4.535584,0.155094,11,2.860689,3.334121,0.068
107,522.37227,642.97,4.089552,6,75,5.839669,4.869257,0.246416,12,3.022253,3.254780,0.083
107,629.36446,644.35,4.585009,3427,9,4.601721,4.180349,0.703387,13,2.035211,3.115454,0.096
107,651.33472,642.98,4.103462,2,62,6.579363,6.099624,0.592107,6,2.210766,2.942760,0.391
107,483.39385,643.07,5.578754,6,18,5.766105,5.393799,0.778946,17,3.899638,4.503669,0.032
107,740.56907,643.09,4.715669,11,21,5.337395,4.844867,0.644323,7,2.725389,3.479466,0.127
107,299.20945,643.11,4.853029,8,57,6.551952,6.099624,0.630684,8,2.977729,3.864103,0.017
107,379.27974,643.13,4.069298,5,37,5.484602,4.874677,0.395452,12,2.645371,2.813381,0.123
107,581.39303,643.14,3.740836,8,26,5.252102,4.710003,0.456973,13,2.128349,2.632016,0.015
107,663.44727,643.17,5.240300,9,78,5.862322,4.869257,0.233892,6,3.584475,4.361159,0.140
107,407.35928,643.20,3.990339,7,101,5.884908,4.558744,0.126473,9,2.388432,2.925778,0.111
107,235.16563,642.73,4.403121,6932,111,5.885711,4.525759,0.129601,11,3.072414,3.373387,0.168
107,504.37843,643.25,4.509068,4,66,5.806628,4.869257,0.265895,11,2.939544,3.331268,0.147
107,481.32645,643.26,3.935960,3,15,4.646961,3.918848,0.498476,4,2.140898,2.631774,0.008
107,285.23022,643.29,4.374565,2,43,6.456851,6.099624,0.624037,5,2.642462,3.202495,0.032
107,217.15633,643.31,4.195623,5,82,5.770204,4.645877,0.181546,10,3.012176,3.472645,0.157
107,613.3708,643.37,6.091315,5,125,6.679506,6.099624,0.470173,12,3.802072,4.819160,0.057
107,297.15781,643.38,5.925673,11,57,6.566507,6.099624,0.609897,11,4.012100,5.034668,0.125
107,595.36033,643.41,5.709863,8,52,6.551637,6.099624,0.631141,8,3.841332,4.708192,0.069
107,476.40073,643.43,3.962511,10,13,4.864380,4.124623,0.465944,9,2.176532,2.962469,0.129
107,495.33778,643.47,4.509471,8,93,5.854000,4.606445,0.149006,10,3.288059,3.548273,0.079
107,509.33563,643.47,4.908217,9,78,5.804188,4.606445,0.167115,10,3.313388,3.682411,0.512
107,532.39384,643.47,4.132900,6,101,5.856278,4.645877,0.148907,5,2.735072,3.006732,0.066
107,335.12067,643.61,4.301898,4,55,5.578380,4.874677,0.327764,3,3.361594,3.382991,0.022
107,606.4289,643.62,4.049606,2,12,5.146172,4.673319,0.713061,10,2.711332,3.142034,0.109
107,471.23156,643.64,3.751356,7,16,5.146658,4.720376,0.574643,11,2.627212,3.035571,0.050
107,700.43543,643.65,3.963174,5,91,5.881627,4.869257,0.223723,12,2.674972,3.183766,0.060
107,441.20314,643.70,3.987756,6,11,4.598002,4.019713,0.513031,9,2.064169,2.961414,0.206
107,283.2386,643.78,4.205475,7,68,5.801394,4.874677,0.224082,6,2.704207,2.942428,0.368
107,285.25345,643.78,5.385070,3,64,5.794349,4.869257,0.273520,10,3.808101,4.166229,0.013
107,237.18281,643.78,3.894648,7762,54,5.750091,4.869257,0.302863,4,2.442524,2.806678,0.045
107,459.33876,643.78,4.421110,4,58,5.574499,4.396659,0.168597,8,2.955939,3.333376,0.087
107,497.34794,643.78,4.072617,8,108,5.912557,4.606445,0.131253,6,2.877386,3.090948,0.014
107,469.33969,643.78,4.151676,3,79,5.887870,4.874677,0.183625,11,2.518927,2.884503,0.154
107,295.26032,643.79,4.116940,6,49,5.638407,4.874677,0.318933,12,2.131758,2.903169,0.129
107,506.37672,643.83,4.246252,4,88,5.875375,4.869257,0.226967,12,2.882997,3.359008,0.151
107,301.24863,643.84,4.892095,8,68,5.702153,4.396659,0.127989,10,3.276077,3.678911,0.190
107,319.25868,643.84,5.065206,12,72,5.820516,4.874677,0.214430,10,3.437797,3.829001,0.045
107,760.39632,643.90,5.183555,4,66,5.803763,4.874677,0.222863,9,3.156927,3.961956,0.034
107,635.35567,643.97,5.648458,4,62,6.581370,6.099624,0.589378,15,3.437485,4.550469,0.357
107,529.34078,643.79,3.876333,7773,2,3.548591,3.253387,1.000000,12,2.157504,3.045374,0.052
107,227.10477,644.05,3.731508,5,92,5.936991,4.874677,0.163987,17,2.109487,2.696302,0.096
107,403.30013,644.05,3.715920,7,12,4.752816,4.062056,0.464541,4,2.327814,2.431816,0.052
107,425.37037,644.07,4.465829,13,132,5.983171,4.606445,0.112355,11,2.790810,3.344728,0.031
107,563.42418,644.08,4.197005,4,20,5.130317,4.675078,0.539672,7,2.222954,3.018018,0.491
107,782.37938,644.08,4.478999,8,69,5.788253,4.874677,0.230966,9,2.384216,3.203141,0.309
107,467.32574,644.11,3.866701,7,50,5.565278,4.874677,0.329908,16,2.091389,2.571168,0.242
107,161.13162,644.17,3.852053,3,65,5.788476,4.874677,0.218135,10,2.600981,2.958037,0.113
107,175.14683,644.21,3.718169,4,80,5.916049,4.874677,0.172089,10,2.565178,2.843377,0.451
107,189.16231,644.21,3.733518,10,63,5.782989,4.558744,0.159926,10,2.520968,2.947608,0.038
107,696.54748,644.22,4.899218,7,24,5.143945,4.675078,0.523000,12,2.737011,3.651318,0.040
107,483.37525,644.31,3.981366,2,8,4.437545,3.971047,0.707999,5,2.223951,2.646125,0.037
107,451.31289,644.32,3.859258,16,46,5.418724,4.490569,0.304856,9,2.225967,2.634189,0.093
107,679.46648,644.32,3.825361,2,37,5.625874,4.558744,0.229632,12,2.549896,2.857432,0.039
107,325.30596,644.36,4.076276,6,37,5.622425,4.874677,0.336971,11,2.875757,3.213684,0.032
107,479.34327,644.44,4.193959,4,58,5.800340,4.558744,0.153662,8,2.990753,3.242786,0.377
107,201.16147,644.49,4.549371,5,92,5.876171,4.869257,0.226551,9,3.439112,3.778811,0.006
107,509.32811,644.59,4.765966,8,74,5.731198,4.501921,0.166276,6,2.919432,3.457173,0.155
107,215.17777,644.63,3.789722,5,79,5.836249,4.874677,0.205953,10,2.394973,2.702812,0.197
107,429.25485,644.67,3.965202,5,22,4.900798,4.147716,0.399832,3,2.295345,2.667498,0.007
107,429.32879,644.84,3.744058,6559,4,4.029059,3.522799,0.853926,10,1.797517,2.407253,0.089
107,425.31599,644.84,4.151370,7707,16,4.760778,3.979910,0.433894,9,2.344142,2.727708,0.057
107,600.39756,644.84,3.917295,7625,7,4.306385,3.866971,0.723910,3,2.253193,2.521587,0.069
107,385.32469,644.84,4.825426,5,40,5.140321,4.021162,0.214457,10,2.986206,3.492139,0.008
107,319.14105,644.88,3.773713,4,52,5.598919,4.789659,0.311585,3,2.134417,2.605166,0.017
107,301.21204,644.89,3.781396,5,6,4.894539,4.814980,0.928127,11,2.245608,2.814289,0.259
107,831.51189,644.90,3.751741,11,15,4.850752,4.061922,0.434899,9,2.350628,2.654674,0.208
107,497.34724,644.32,4.268812,7799,78,5.848690,4.869257,0.241350,8,2.610445,3.065360,0.016
107,443.34683,645.02,4.563481,9,20,4.956004,4.535584,0.574832,9,2.887126,3.402291,0.020
107,680.47558,645.02,4.792252,4,21,5.511166,4.869257,0.525015,3,3.718093,4.192651,0.064
107,483.30459,645.12,3.761251,2,12,4.929841,4.306264,0.578856,8,2.321806,2.935518,0.079
107,702.39499,645.19,4.022016,9,29,5.172976,4.270598,0.317817,9,2.108933,2.747296,0.272
107,752.70042,645.22,4.378216,4,9,4.493164,3.889705,0.535416,6,2.751207,3.396546,0.023
107,420.34352,645.23,4.247482,3,16,4.838150,4.216585,0.414853,6,3.345348,3.607571,0.036
107,757.65553,645.23,3.944186,5,9,4.708161,4.064990,0.582515,3,2.542462,2.897626,0.037
107,433.29561,645.37,3.968996,4,11,4.584213,3.957740,0.516904,6,2.193854,2.588944,0.154
107,600.40023,645.38,4.313656,10,36,5.281611,4.382927,0.364768,9,2.635714,3.004393,0.123
107,297.08147,645.38,3.982723,4,13,4.732978,4.225639,0.561718,5,1.973974,2.670498,0.317
107,554.48024,645.40,4.209247,4,8,4.698191,4.281873,0.749272,12,2.343610,2.986590,0.111
107,607.32248,645.41,4.689575,3,37,5.576562,4.816792,0.460375,3,2.979785,3.455879,0.023
107,325.1172,645.41,4.461649,3,26,5.349917,4.816792,0.591507,3,3.011574,3.487025,0.327
107,219.17123,645.48,4.488833,6,52,5.557354,4.373703,0.190947,5,3.205818,3.582578,0.021
107,664.43849,645.56,3.833848,3,34,6.567257,6.009382,0.533293,9,2.017320,2.873412,0.029
107,643.3551,645.71,4.351410,4,20,4.995274,4.436724,0.513687,10,1.993094,2.967649,0.200
107,730.5377,645.74,4.374565,10,20,5.137770,4.832922,0.639700,13,2.881641,3.378882,0.046
107,461.41182,645.79,4.281033,3,13,5.364890,4.844867,0.783289,10,2.700636,3.090183,0.020
107,478.34551,645.79,5.119256,6,15,5.079110,4.306264,0.466636,10,3.590433,4.266269,0.152
107,731.63895,645.80,4.220108,3,9,4.696508,4.064990,0.598357,4,2.703250,3.135944,0.091
107,745.65319,645.93,5.054613,4,20,5.406979,4.906479,0.647499,2,3.820750,3.995538,0.100
107,309.11953,645.93,4.758609,2,34,5.441163,4.816792,0.479417,4,3.072469,3.674013,0.051
107,425.30566,645.94,3.978546,8,2,3.628283,3.334614,1.000000,2,2.430058,2.692088,0.006
107,988.60617,646.00,3.970254,8,18,4.716610,3.917428,0.344370,11,2.634716,3.067006,0.150
107,771.66948,646.11,4.817499,6,19,5.402107,4.906479,0.654803,3,3.545230,3.747998,0.050
107,490.38242,646.14,4.229682,3,25,4.922097,4.374970,0.405974,11,2.769625,3.238638,0.037
107,371.29006,646.24,4.176381,14,20,4.941313,4.306264,0.415426,11,2.899812,3.346848,0.196
107,283.17858,646.25,3.720159,3,19,5.237556,4.789659,0.643988,5,1.940792,2.590524,0.108
107,579.38255,646.32,4.050380,14,19,4.979312,4.596555,0.604165,10,2.534804,2.815551,0.094
107,481.32482,646.44,3.723127,3,3,3.784477,3.425433,1.000000,5,1.725632,2.290743,0.015
107,647.31601,646.46,4.908753,5,27,5.492512,4.816792,0.558678,7,2.773377,3.603649,0.206
107,305.24313,646.52,4.459543,11,20,5.520192,4.869257,0.514217,11,3.124382,3.493001,0.228
107,615.48319,646.54,3.777644,2,24,5.020546,4.224969,0.358436,10,2.161830,2.841481,0.042
107,738.68164,646.54,4.188928,5,13,4.721345,3.994289,0.501377,6,2.643642,3.412149,0.006
107,681.47935,645.90,4.369772,7443,8,4.605191,3.961209,0.589577,13,2.574598,3.108075,0.439
107,465.36933,646.65,3.867114,6,12,4.668898,3.994289,0.565733,10,2.018945,2.550591,0.074
107,608.4926,646.66,4.714665,4,31,5.756236,5.219275,0.595648,10,2.597962,3.455537,0.056
107,373.26913,646.67,3.836197,3,12,4.682534,4.047490,0.535148,11,2.061382,2.606888,0.029
107,497.33726,646.72,3.875698,10,34,5.230404,4.278985,0.313875,9,1.981247,2.675416,0.316
107,508.39166,646.75,4.812512,6,26,5.285843,4.647582,0.465343,10,3.248171,3.667794,0.017
107,425.31669,646.88,4.299507,2,23,4.726120,3.792367,0.296455,7,2.751629,2.993706,0.070
107,217.15641,646.96,4.318481,7,12,5.018565,4.306264,0.536442,8,3.078828,3.527389,0.224
107,159.11573,646.96,3.995854,10,60,5.673083,4.396659,0.136849,13,3.034126,3.313828,0.118
107,653.36464,646.98,5.545555,7,87,6.620218,6.009382,0.472068,13,3.481169,4.481225,0.039
107,299.20977,646.99,3.775100,4,56,5.883982,5.219275,0.443857,4,2.200096,2.717196,0.021
107,797.6873,646.99,4.302547,4,18,5.398252,4.906479,0.660642,4,2.817054,3.236178,0.070
107,267.14555,646.99,3.954677,3,81,6.618135,6.009382,0.474338,3,2.451128,2.924563,0.554
107,669.34144,646.99,4.013259,12,59,6.738729,6.009382,0.448733,2,2.587918,2.810443,0.034
107,275.19788,647.10,3.782688,2,7,4.307771,3.596193,0.544069,11,2.165566,2.702621,0.102
107,441.38529,647.11,4.659631,10,13,5.413415,5.017179,0.662812,12,3.196700,3.581922,0.008
107,734.48674,647.14,3.867644,8,17,4.924726,4.196312,0.497038,12,1.691202,2.586819,0.180
107,409.26871,647.19,4.169674,9,12,4.604963,3.938333,0.436663,7,2.562391,3.002140,0.054
107,509.32003,647.19,4.506776,7,13,4.904406,4.291540,0.607225,7,2.515855,3.099498,0.252
107,613.37151,647.20,6.147985,5,130,6.798469,6.009382,0.394712,12,4.071916,5.086900,0.124
107,397.30377,647.22,4.359076,12,10,4.498524,4.011849,0.550903,12,2.873661,3.197425,0.029
107,369.27616,647.25,4.223236,18,23,5.305422,4.563076,0.353726,13,2.576081,3.196248,0.111
107,269.16159,647.26,5.219060,5,79,6.617632,6.009382,0.474887,7,3.301501,4.103806,0.363
107,648.41058,647.33,6.228400,4,92,6.623901,6.009382,0.468082,13,4.178977,5.227108,0.101
107,293.2078,647.36,3.982226,2,18,4.777200,3.938333,0.307802,8,2.300302,2.784982,0.175
107,513.3467,647.38,4.729732,11,33,5.345194,4.599055,0.373097,10,3.315988,3.822675,0.034
107,415.27568,647.41,4.009451,2,9,4.490234,3.805815,0.566238,13,2.262039,2.717765,0.067
107,410.32185,647.45,4.539578,2,9,4.512192,3.979434,0.605895,13,2.851406,3.248000,0.037
107,425.27621,647.48,4.042576,3,8,4.240124,3.560863,0.535804,3,2.331695,2.593763,0.700
107,411.32306,647.49,4.330819,7185,18,4.801184,4.011849,0.429791,5,2.417412,2.862197,0.046
107,441.36954,647.49,4.306854,4,13,4.870852,4.447490,0.644270,4,2.598254,2.954384,0.258
107,532.39599,647.49,4.142076,6,10,4.483402,3.745627,0.475554,3,2.707408,2.869452,0.080
107,676.44231,647.51,3.846213,5,74,6.609475,6.009382,0.483891,3,2.345197,2.780075,0.020
107,513.31405,647.52,4.389875,3,94,6.623433,6.009382,0.468586,7,2.599051,3.435596,0.027
107,689.51808,647.52,3.976579,6,21,5.024636,4.412253,0.409367,12,2.585393,2.939049,0.004
107,297.15765,647.70,4.774152,9,61,5.970721,5.219275,0.432489,8,2.888760,3.597218,0.029
107,564.46338,647.72,4.351989,4,53,5.924521,5.219275,0.404300,12,2.146380,3.095603,0.031
107,523.37342,647.76,5.141450,4,41,5.796581,5.219275,0.476092,14,3.129989,4.010403,0.061
107,469.25012,647.81,4.163758,4,41,5.790138,5.219275,0.483208,6,2.296299,2.928772,0.117
107,502.3106,647.84,4.083503,3,6,4.172567,3.583952,0.650760,3,2.456918,2.751091,0.206
